metric_id,product_id,metric_date,dau,mau,conversion_rate,avg_session_duration,page_views,add_to_cart,checkout_initiated,purchases,revenue,refund_rate,nps_score,feature_adoption_rate,time_to_first_action
29290,81,2025-10-30,433,12557,0.095,111,2165,60,31,41,714.86,0.0677,27,0.6502,181
29291,81,2025-10-29,338,7098,0.0976,337,2028,67,44,33,573.59,0.0671,79,0.7417,298
29292,81,2025-10-28,457,10054,0.0777,348,3656,94,49,35,617.25,0.049,74,0.694,224
29293,81,2025-10-27,427,8967,0.0947,152,854,108,51,40,703.16,0.0387,54,0.225,57
29294,81,2025-10-26,376,9400,0.096,37,2256,62,41,36,627.67,0.0428,25,0.4334,226
29295,81,2025-10-25,373,10071,0.0742,220,746,55,20,27,481.1,0.0307,62,0.7085,45
29296,81,2025-10-24,427,7686,0.0808,446,1708,56,40,34,599.76,0.0161,73,0.7768,169
29297,81,2025-10-23,459,7344,0.0848,51,918,72,63,38,676.41,0.0521,21,0.7976,284
29298,81,2025-10-22,387,9675,0.0867,269,1935,56,32,33,583.28,0.0266,69,0.8305,293
29299,81,2025-10-21,436,6540,0.0745,148,3924,61,25,32,564.67,0.0693,73,0.5829,158
29300,81,2025-10-20,470,7520,0.0955,513,1410,64,46,44,779.85,0.0537,44,0.7831,204
29301,81,2025-10-19,446,12488,0.0986,127,3122,88,48,43,764.51,0.0645,33,0.4666,134
29302,81,2025-10-18,386,11194,0.0935,394,3474,78,39,36,626.99,0.0429,35,0.5307,77
29303,81,2025-10-17,344,8600,0.0868,227,2408,86,42,29,519.1,0.0793,21,0.8284,44
29304,81,2025-10-16,390,6240,0.0875,117,1170,111,56,34,592.98,0.045,65,0.2497,263
29305,81,2025-10-15,404,6464,0.0809,511,1212,51,24,32,568.37,0.0764,76,0.7719,182
29306,81,2025-10-14,397,8337,0.0737,487,1985,66,47,29,508.48,0.046,37,0.6775,68
29307,81,2025-10-13,463,13427,0.0763,419,3704,48,54,35,614.05,0.0208,36,0.2086,203
29308,81,2025-10-12,400,8400,0.0862,31,3200,93,36,34,599.28,0.0118,73,0.7918,19
29309,81,2025-10-11,401,9223,0.0844,125,1604,117,44,33,588.41,0.0545,78,0.8391,222
29310,81,2025-10-10,415,6640,0.0686,184,2490,76,41,28,494.65,0.0166,53,0.2081,272
29311,81,2025-10-09,455,9555,0.0751,330,3640,51,40,34,594.09,0.0712,64,0.7627,56
29312,81,2025-10-08,361,7581,0.0969,525,2166,48,35,34,607.67,0.0291,31,0.3594,284
29313,81,2025-10-07,439,11853,0.0926,175,2195,117,50,40,706.74,0.0518,76,0.2482,146
29314,81,2025-10-06,372,6696,0.0812,243,2232,68,18,30,524.92,0.018,79,0.8723,221
29315,81,2025-10-05,472,10384,0.0792,307,2832,130,23,37,650.11,0.0381,53,0.3814,271
29316,81,2025-10-04,382,5730,0.0917,415,3056,66,23,35,608.51,0.0751,28,0.3541,49
29317,81,2025-10-03,379,8338,0.0756,121,1137,54,28,28,497.93,0.0263,67,0.5728,174
29318,81,2025-10-02,315,4725,0.0752,285,1575,46,45,23,411.61,0.0625,26,0.2602,52
29319,81,2025-10-01,435,9135,0.0836,367,2610,115,45,36,631.96,0.0698,47,0.371,167
29320,81,2025-09-30,380,7600,0.0845,47,1520,60,33,32,558.29,0.0189,78,0.4093,77
29321,81,2025-09-29,382,6112,0.0698,80,2674,56,56,26,463.43,0.0798,39,0.8313,200
29322,81,2025-09-28,363,7623,0.0856,377,2904,82,30,31,539.93,0.0112,57,0.2454,161
29323,81,2025-09-27,411,6165,0.0848,313,2466,119,28,34,605.75,0.0576,40,0.8715,66
29324,81,2025-09-26,375,6750,0.0832,312,1125,81,39,31,542.04,0.0629,78,0.5543,239
29325,81,2025-09-25,411,10275,0.0638,297,822,57,39,26,455.55,0.0734,55,0.5439,172
29326,81,2025-09-24,357,5355,0.0822,85,2856,86,49,29,509.94,0.0113,45,0.6262,298
29327,81,2025-09-23,431,10344,0.0877,418,1293,64,23,37,657.06,0.0163,60,0.8592,51
29328,81,2025-09-22,366,6222,0.0738,548,3294,95,48,27,469.43,0.0669,35,0.3694,32
29329,81,2025-09-21,466,12116,0.0916,190,3728,95,47,42,742.15,0.0116,35,0.6944,273
29330,81,2025-09-20,401,6817,0.0657,556,1203,83,33,26,458.11,0.0407,73,0.8804,141
29331,81,2025-09-19,408,8976,0.0717,134,1224,87,59,29,508.65,0.0616,61,0.6807,195
29332,81,2025-09-18,438,11388,0.0811,432,876,105,48,35,617.69,0.0601,66,0.6195,51
29333,81,2025-09-17,388,10476,0.0927,412,2328,97,21,35,625.31,0.0666,25,0.2627,210
29334,81,2025-09-16,446,10258,0.0855,142,4014,53,40,38,663.14,0.0404,52,0.4077,60
29335,81,2025-09-15,399,9177,0.0836,476,3591,108,50,33,580.05,0.0711,24,0.7556,254
29336,81,2025-09-14,388,6208,0.0647,126,2328,76,57,25,435.98,0.0603,45,0.6931,174
29337,81,2025-09-13,396,8712,0.0733,263,2376,83,56,29,504.46,0.0783,73,0.8522,193
29338,81,2025-09-12,429,10296,0.0863,447,1287,59,56,37,643.73,0.0213,21,0.4326,239
29339,81,2025-09-11,378,9450,0.0902,443,1890,81,36,34,592.79,0.0497,63,0.2641,146
29340,81,2025-09-10,417,6255,0.0837,504,834,50,61,34,606.56,0.0313,63,0.8715,190
29341,81,2025-09-09,396,5940,0.07,136,3564,60,44,27,481.56,0.0476,22,0.8678,106
29342,81,2025-09-08,433,6495,0.0909,247,866,113,60,39,684.31,0.0126,44,0.525,54
29343,81,2025-09-07,431,11637,0.0739,584,3879,55,57,31,553.36,0.0602,38,0.2748,297
29344,81,2025-09-06,343,9604,0.0788,190,2401,75,40,27,469.93,0.0262,67,0.7443,89
29345,81,2025-09-05,365,8760,0.0841,201,1825,99,20,30,533.53,0.0339,47,0.3696,111
29346,81,2025-09-04,407,10582,0.0741,518,814,67,27,30,523.94,0.0691,22,0.6172,189
29347,81,2025-09-03,380,9880,0.0682,418,1140,82,42,25,450.33,0.0358,33,0.468,228
29348,81,2025-09-02,332,4980,0.0615,299,1660,61,48,20,355.09,0.0445,78,0.8099,268
29349,81,2025-09-01,314,5652,0.0664,310,2826,76,35,20,362.27,0.0657,35,0.5963,28
29350,81,2025-08-31,414,9522,0.0634,549,828,121,36,26,455.88,0.0357,28,0.8672,111
29351,81,2025-08-30,382,10314,0.0717,354,2674,55,51,27,475.82,0.0459,40,0.607,152
29352,81,2025-08-29,366,10248,0.0725,387,3294,79,27,26,461.38,0.0791,27,0.4911,198
29353,81,2025-08-28,340,5100,0.0698,265,2720,51,18,23,412.17,0.0539,72,0.8603,129
29354,81,2025-08-27,292,4380,0.0761,56,2628,45,42,22,385.97,0.0225,56,0.4152,188
29355,81,2025-08-26,352,9504,0.0644,267,1760,53,36,22,394.05,0.0304,21,0.3299,247
29356,81,2025-08-25,363,7986,0.0605,347,726,60,23,21,381.7,0.0245,52,0.8061,52
29357,81,2025-08-24,399,7581,0.061,195,3591,72,59,24,422.85,0.0701,79,0.8008,177
29358,81,2025-08-23,345,7590,0.0786,599,2070,89,24,27,471.16,0.056,28,0.7487,262
29359,81,2025-08-22,407,10175,0.0845,57,1221,43,49,34,597.69,0.0744,60,0.8345,274
29360,81,2025-08-21,338,6422,0.0591,593,676,70,33,19,347.05,0.0591,62,0.7297,77
29361,81,2025-08-20,374,6358,0.0567,594,1122,39,40,21,368.85,0.0133,64,0.238,299
29362,81,2025-08-19,328,7216,0.0576,477,2952,75,16,18,328.2,0.0246,40,0.7548,219
29363,81,2025-08-18,288,4896,0.0685,185,2304,67,26,19,342.91,0.0214,73,0.7887,19
29364,81,2025-08-17,348,7308,0.0682,220,1392,40,47,23,412.23,0.0382,66,0.562,69
29365,81,2025-08-16,327,9483,0.0694,166,1635,73,37,22,394.24,0.0262,25,0.5075,82
29366,81,2025-08-15,317,9193,0.0664,262,634,79,37,21,365.95,0.071,64,0.6759,184
29367,81,2025-08-14,337,9436,0.0797,445,2696,87,18,26,467.05,0.0136,51,0.5773,286
29368,81,2025-08-13,335,5695,0.0646,491,3015,99,26,21,376.01,0.0433,62,0.7311,133
29369,81,2025-08-12,312,5928,0.0573,36,1248,55,21,17,310.76,0.0436,47,0.2898,239
29370,81,2025-08-11,314,6594,0.0603,390,2512,53,29,18,328.88,0.0569,31,0.589,226
29371,81,2025-08-10,318,6996,0.0758,182,1272,49,27,24,418.73,0.0404,29,0.6729,207
29372,81,2025-08-09,391,8211,0.0797,574,1564,113,45,31,541.49,0.0355,60,0.7,244
29373,81,2025-08-08,355,8875,0.0651,181,1065,73,43,23,401.67,0.0445,25,0.2562,55
29374,81,2025-08-07,349,5933,0.0584,36,1396,49,20,20,354.25,0.0463,59,0.2958,47
29375,81,2025-08-06,346,8304,0.0768,106,2076,86,31,26,461.57,0.074,71,0.7466,100
29376,81,2025-08-05,334,9686,0.078,451,1336,97,40,26,452.55,0.0707,62,0.4103,229
29377,81,2025-08-04,258,7482,0.0557,279,1806,62,20,14,249.65,0.0399,21,0.2473,71
29378,81,2025-08-03,303,6363,0.0774,271,2424,59,45,23,407.82,0.0571,53,0.5847,24
29379,81,2025-08-02,315,8820,0.0593,181,2835,51,34,18,324.61,0.0735,47,0.8893,221
29380,81,2025-08-01,296,4736,0.0677,50,592,48,32,20,348.27,0.049,29,0.4112,207
29381,81,2025-07-31,330,8250,0.0694,297,660,47,46,22,397.99,0.0117,32,0.8474,97
29382,81,2025-07-30,299,7774,0.0763,526,2392,78,32,22,396.57,0.0651,35,0.2723,158
29383,81,2025-07-29,340,8160,0.058,315,1700,57,36,19,342.69,0.0233,67,0.4496,180
29384,81,2025-07-28,333,9324,0.0535,150,999,60,37,17,309.64,0.0628,71,0.2391,54
29385,81,2025-07-27,309,7107,0.0742,203,927,32,26,22,398.33,0.0609,36,0.8642,15
29386,81,2025-07-26,308,7084,0.0525,306,616,38,19,16,281.19,0.0158,74,0.245,198
29387,81,2025-07-25,254,6096,0.0626,235,1524,40,25,15,276.14,0.0397,59,0.4373,277
29388,81,2025-07-24,295,5900,0.0659,92,1770,51,36,19,337.63,0.0106,28,0.4926,139
29389,81,2025-07-23,254,6350,0.054,567,2286,55,26,13,238.57,0.0399,47,0.5219,15
29390,81,2025-07-22,320,8320,0.0491,369,1280,34,16,15,273.2,0.0779,35,0.6018,40
29391,81,2025-07-21,323,4845,0.0585,187,1292,89,39,18,328.33,0.0794,37,0.6959,66
29392,81,2025-07-20,344,5160,0.0616,33,688,100,20,21,368.28,0.0131,25,0.289,142
29393,81,2025-07-19,299,4784,0.0489,102,2691,35,30,14,253.95,0.0209,58,0.4022,223
29394,81,2025-07-18,330,6600,0.0574,38,660,62,45,18,329.4,0.0311,51,0.8383,8
29395,81,2025-07-17,310,5890,0.0552,395,620,34,43,17,297.27,0.02,48,0.5834,170
29396,81,2025-07-16,249,7221,0.0687,517,747,26,32,17,297.17,0.0702,64,0.8526,7
29397,81,2025-07-15,243,5103,0.0515,489,729,66,14,12,217.52,0.0115,76,0.293,236
29398,81,2025-07-14,268,4824,0.0625,553,2144,35,34,16,291.19,0.0649,21,0.2831,278
29399,81,2025-07-13,292,5256,0.0493,495,1168,41,24,14,250.18,0.0733,76,0.8926,294
29400,81,2025-07-12,326,6846,0.0666,77,2608,38,27,21,377.33,0.0173,55,0.8598,108
29401,81,2025-07-11,324,8748,0.0598,527,2592,69,48,19,336.46,0.018,29,0.7726,211
29402,81,2025-07-10,299,5382,0.0544,262,2691,37,18,16,282.49,0.0122,52,0.5707,200
29403,81,2025-07-09,244,6588,0.0539,113,2196,34,14,13,228.42,0.0532,36,0.2274,115
29404,81,2025-07-08,335,7035,0.0572,527,1340,78,33,19,333.22,0.0559,53,0.496,223
29405,81,2025-07-07,294,6174,0.0515,482,882,42,23,15,263.24,0.071,77,0.4875,12
29406,81,2025-07-06,305,6405,0.054,458,2745,60,41,16,286.24,0.0277,51,0.8852,96
29407,81,2025-07-05,285,6555,0.0551,113,2280,29,37,15,272.7,0.0174,59,0.6163,18
29408,81,2025-07-04,272,4624,0.0488,337,816,70,20,13,230.84,0.0125,63,0.601,242
29409,81,2025-07-03,289,4624,0.059,55,2312,33,29,17,296.45,0.0787,72,0.5149,23
29410,81,2025-07-02,240,5040,0.0493,87,480,26,21,11,205.63,0.0345,27,0.2319,267
29411,81,2025-07-01,307,4912,0.0523,188,2149,77,39,16,279.04,0.0756,62,0.2615,146
29412,81,2025-06-30,303,8181,0.0521,299,2424,34,22,15,274.61,0.0765,39,0.7102,64
29413,81,2025-06-29,215,3870,0.0534,583,860,31,30,11,199.52,0.0753,76,0.8206,111
29414,81,2025-06-28,206,3914,0.061,530,1648,43,25,12,218.32,0.0712,61,0.679,53
29415,81,2025-06-27,324,4860,0.0447,185,1944,96,25,14,251.81,0.074,42,0.372,61
29416,81,2025-06-26,292,7592,0.0637,178,1460,68,29,18,323.12,0.0709,60,0.5098,274
29417,81,2025-06-25,273,4095,0.059,554,1638,47,14,16,279.96,0.0726,67,0.6211,271
29418,81,2025-06-24,227,3405,0.0553,446,2043,48,25,12,218.35,0.0177,73,0.5871,246
29419,81,2025-06-23,213,4047,0.0562,182,426,61,30,11,208.03,0.0602,43,0.865,135
29420,81,2025-06-22,270,7560,0.0609,521,2160,74,23,16,285.61,0.0211,49,0.4049,79
29421,81,2025-06-21,252,6048,0.0437,541,2268,25,33,11,191.19,0.0327,77,0.6417,172
29422,81,2025-06-20,261,6264,0.0575,203,1305,34,22,15,260.86,0.068,65,0.2969,117
29423,81,2025-06-19,253,7337,0.0486,283,1771,26,30,12,213.62,0.0271,55,0.5573,38
29424,81,2025-06-18,269,5380,0.0434,558,1345,34,36,11,202.97,0.0735,62,0.5939,169
29425,81,2025-06-17,240,4080,0.0476,139,1680,49,21,11,198.53,0.0579,77,0.5134,128
29426,81,2025-06-16,252,5544,0.0518,148,1512,57,17,13,226.98,0.0201,46,0.8593,117
29427,81,2025-06-15,258,6192,0.0524,376,1290,33,27,13,234.82,0.0199,56,0.3556,111
29428,81,2025-06-14,281,4777,0.0532,572,2529,55,24,14,260.04,0.036,23,0.5581,231
29429,81,2025-06-13,243,5589,0.0478,471,1215,67,22,11,202.07,0.0224,31,0.5766,112
29430,81,2025-06-12,253,7337,0.0415,400,506,72,21,10,182.53,0.0669,20,0.8864,129
29431,81,2025-06-11,244,6344,0.057,318,1952,33,35,13,241.73,0.0568,38,0.3446,206
29432,81,2025-06-10,259,3885,0.0399,348,1295,51,16,10,179.46,0.0652,74,0.5821,114
29433,81,2025-06-09,243,4131,0.0443,120,1944,46,31,10,186.99,0.0599,64,0.8403,194
29434,81,2025-06-08,236,4484,0.0484,447,1180,60,33,11,198.44,0.04,68,0.6838,100
29435,81,2025-06-07,251,3765,0.0415,351,1255,48,21,10,181.02,0.0337,64,0.3394,79
29436,81,2025-06-06,244,6100,0.0536,194,1220,48,17,13,227.31,0.0738,26,0.279,131
29437,81,2025-06-05,219,5037,0.0418,442,876,25,15,9,159.26,0.0789,55,0.367,167
29438,81,2025-06-04,238,3808,0.0544,99,714,59,33,12,224.83,0.0694,38,0.2268,265
29439,81,2025-06-03,196,3332,0.0477,180,980,33,25,9,162.53,0.0755,68,0.5921,198
29440,81,2025-06-02,240,4320,0.0566,458,1440,53,31,13,236.07,0.0625,57,0.769,64
29441,81,2025-06-01,237,4266,0.0513,96,711,60,34,12,211.29,0.0326,22,0.7733,186
29442,81,2025-05-31,233,6058,0.0511,200,1631,63,33,11,207.12,0.0783,63,0.4799,7
29443,81,2025-05-30,250,3750,0.0562,275,1500,28,35,14,244.15,0.0317,62,0.7784,230
29444,81,2025-05-29,246,5904,0.0438,33,492,46,28,10,187.28,0.0645,36,0.2063,156
29445,81,2025-05-28,252,4788,0.0491,62,1764,66,26,12,215.0,0.0777,47,0.2005,26
29446,81,2025-05-27,218,5232,0.047,127,1962,32,25,10,178.04,0.0158,37,0.5182,71
29447,81,2025-05-26,269,7263,0.0496,175,2421,58,26,13,231.97,0.0515,75,0.8581,137
29448,81,2025-05-25,255,4590,0.0506,358,765,74,25,12,224.1,0.0142,49,0.2795,152
29449,81,2025-05-24,231,5313,0.0508,594,1386,48,32,11,204.04,0.0267,56,0.7839,25
29450,81,2025-05-23,207,6003,0.0499,56,1242,44,17,10,179.69,0.0768,51,0.6264,37
29451,81,2025-05-22,231,4158,0.0432,292,924,40,27,9,173.4,0.0314,78,0.5959,114
29452,81,2025-05-21,209,5643,0.0508,135,627,22,21,10,184.46,0.0743,36,0.6446,264
29453,81,2025-05-20,262,6550,0.0388,222,2358,60,36,10,176.78,0.0138,73,0.7199,19
29454,81,2025-05-19,229,6412,0.0439,279,2061,54,26,10,174.58,0.0696,30,0.2344,290
29455,81,2025-05-18,217,4123,0.0395,76,1085,50,11,8,149.05,0.0157,48,0.7559,82
29456,81,2025-05-17,200,3600,0.0414,488,1400,57,16,8,143.84,0.0783,44,0.8954,271
29457,81,2025-05-16,209,3344,0.0437,202,1463,42,29,9,158.82,0.025,31,0.5152,104
29458,81,2025-05-15,190,5320,0.0534,407,1330,22,13,10,176.29,0.0602,25,0.2033,155
29459,81,2025-05-14,213,5112,0.0532,422,1065,53,18,11,197.06,0.0726,35,0.643,250
29460,81,2025-05-13,254,3810,0.0415,558,1016,29,17,10,183.27,0.0222,44,0.8112,35
29461,81,2025-05-12,218,5232,0.0481,172,872,27,31,10,182.33,0.0642,26,0.5064,175
29462,81,2025-05-11,185,2960,0.0476,86,1110,25,24,8,153.12,0.0325,20,0.2967,169
29463,81,2025-05-10,234,3744,0.0475,576,2106,36,26,11,193.31,0.0307,22,0.57,124
29464,81,2025-05-09,201,4020,0.0515,590,603,20,11,10,179.85,0.0422,69,0.8837,227
29465,81,2025-05-08,275,4400,0.0445,249,1100,63,30,12,212.69,0.0461,62,0.2809,233
29466,81,2025-05-07,267,4806,0.0357,364,1068,39,33,9,165.78,0.0514,36,0.747,219
29467,81,2025-05-06,222,3330,0.053,526,444,39,23,11,204.49,0.0357,70,0.7295,39
29468,81,2025-05-05,186,4278,0.0449,331,558,52,14,8,145.0,0.0193,77,0.8106,15
29469,81,2025-05-04,232,5568,0.0468,123,696,23,19,10,188.68,0.015,53,0.5289,61
29470,81,2025-05-03,186,3720,0.0399,497,1488,30,26,7,128.84,0.0716,34,0.5821,107
29471,81,2025-05-02,197,4531,0.0477,168,788,28,27,9,163.38,0.0739,63,0.2312,220
29472,81,2025-05-01,233,4427,0.0506,412,466,39,29,11,204.8,0.0777,48,0.417,261
29473,81,2025-04-30,230,4140,0.0455,84,920,26,15,10,181.82,0.0381,47,0.297,141
29474,81,2025-04-29,240,6240,0.0447,379,1440,70,27,10,186.34,0.0166,67,0.7379,193
29475,81,2025-04-28,211,3376,0.0525,352,1266,51,25,11,192.46,0.0587,43,0.3132,292
29476,81,2025-04-27,265,7685,0.0439,398,1590,36,39,11,202.36,0.0525,49,0.258,256
29477,81,2025-04-26,228,3876,0.0482,228,684,27,27,10,191.01,0.0121,45,0.591,91
29478,81,2025-04-25,237,4977,0.0427,276,948,65,12,10,175.93,0.069,52,0.4094,222
29479,81,2025-04-24,244,5856,0.0444,413,1952,30,36,10,188.42,0.0449,32,0.5064,143
29480,81,2025-04-23,229,5038,0.0456,539,1832,56,20,10,181.65,0.0494,63,0.6734,273
29481,81,2025-04-22,211,4853,0.043,524,1266,31,31,9,157.57,0.0345,74,0.2282,85
29482,81,2025-04-21,187,4488,0.0358,298,561,35,26,6,116.44,0.0251,66,0.7921,299
29483,81,2025-04-20,191,3820,0.0413,315,1528,38,21,7,137.2,0.0644,33,0.2447,124
29484,81,2025-04-19,218,5668,0.0416,157,1744,29,11,9,157.46,0.071,74,0.5597,14
29485,81,2025-04-18,233,3961,0.0433,297,932,55,22,10,175.44,0.0666,42,0.8453,87
29486,81,2025-04-17,234,5382,0.0537,434,468,39,23,12,218.27,0.0154,28,0.4958,257
29487,81,2025-04-16,227,4994,0.0407,348,1589,38,13,9,160.38,0.0566,67,0.7617,18
29488,81,2025-04-15,208,5200,0.0365,492,1040,35,27,7,131.78,0.0524,53,0.628,132
29489,81,2025-04-14,248,4960,0.0412,228,1488,40,36,10,177.64,0.0223,63,0.5688,135
29490,81,2025-04-13,221,4420,0.053,102,1105,44,11,11,203.61,0.0681,22,0.326,207
29491,81,2025-04-12,245,4655,0.0465,545,1225,55,26,11,197.99,0.0506,34,0.8765,185
29492,81,2025-04-11,230,5290,0.0448,515,460,35,28,10,179.2,0.078,71,0.2909,153
29493,81,2025-04-10,236,3776,0.0442,290,944,35,24,10,181.45,0.0668,78,0.8162,228
29494,81,2025-04-09,206,5768,0.0413,352,1442,43,24,8,147.97,0.0254,69,0.36,19
29495,81,2025-04-08,233,6291,0.0387,331,466,58,18,9,156.68,0.0629,65,0.3949,245
29496,81,2025-04-07,245,4900,0.0456,199,490,24,14,11,194.33,0.0214,46,0.6284,156
29497,81,2025-04-06,220,5500,0.0536,109,1100,36,16,11,205.04,0.0478,68,0.388,150
29498,81,2025-04-05,256,5888,0.0451,458,1280,63,23,11,200.79,0.0352,72,0.3364,187
29499,81,2025-04-04,208,5200,0.0489,34,1872,39,15,10,176.88,0.079,54,0.4934,86
29500,81,2025-04-03,219,5475,0.0373,199,1533,37,15,8,142.0,0.0541,57,0.8811,105
29501,81,2025-04-02,216,4104,0.0466,276,1728,36,17,10,175.02,0.0266,27,0.2614,283
29502,81,2025-04-01,210,4620,0.0481,542,840,49,16,10,175.57,0.0379,38,0.5906,45
29503,81,2025-03-31,233,5825,0.0536,368,1165,68,16,12,217.06,0.011,65,0.4623,101
29504,81,2025-03-30,249,6972,0.0513,113,1743,54,15,12,221.88,0.0508,36,0.6042,83
29505,81,2025-03-29,289,5780,0.0447,378,2312,36,37,12,224.66,0.0492,53,0.7957,87
29506,81,2025-03-28,261,4698,0.048,487,522,26,34,12,217.82,0.0796,62,0.7979,53
29507,81,2025-03-27,217,4774,0.039,336,1519,34,27,8,147.0,0.0756,39,0.4818,67
29508,81,2025-03-26,226,4972,0.0536,450,678,42,21,12,210.63,0.0658,66,0.3231,19
29509,81,2025-03-25,244,6344,0.0539,399,1952,51,18,13,228.61,0.0401,65,0.6095,266
29510,81,2025-03-24,207,5589,0.0451,451,1242,27,28,9,162.21,0.0531,53,0.4374,291
29511,81,2025-03-23,212,5088,0.0393,124,1272,26,20,8,144.76,0.044,68,0.4894,238
29512,81,2025-03-22,218,5014,0.0496,191,1744,37,22,10,187.93,0.0465,59,0.4613,12
29513,81,2025-03-21,237,4977,0.0502,307,1659,64,16,11,206.86,0.0339,33,0.4478,268
29514,81,2025-03-20,265,5565,0.0394,106,1060,73,25,10,181.35,0.0704,72,0.5338,255
29515,81,2025-03-19,207,4347,0.0449,64,1863,54,17,9,161.7,0.0711,76,0.8092,180
29516,81,2025-03-18,245,3920,0.0407,285,2205,64,27,9,173.19,0.0663,46,0.3838,248
29517,81,2025-03-17,244,5368,0.0453,497,2196,34,28,11,192.19,0.0398,70,0.7336,19
29518,81,2025-03-16,281,7306,0.0464,585,562,36,35,13,226.72,0.0714,48,0.8938,6
29519,81,2025-03-15,234,5616,0.0482,104,702,65,12,11,195.83,0.0666,79,0.4313,215
29520,81,2025-03-14,251,4518,0.0496,480,502,42,18,12,216.54,0.0554,20,0.2971,171
29521,81,2025-03-13,272,5712,0.0525,590,2448,73,34,14,248.02,0.0628,72,0.8486,241
29522,81,2025-03-12,235,4465,0.043,261,1645,40,19,10,175.67,0.027,43,0.2428,260
29523,81,2025-03-11,256,7424,0.0597,211,2048,34,15,15,265.58,0.0285,23,0.3943,175
29524,81,2025-03-10,250,4000,0.0572,306,1250,74,36,14,248.43,0.0104,33,0.7244,296
29525,81,2025-03-09,250,5250,0.0418,272,1500,28,36,10,181.55,0.0465,54,0.4608,40
29526,81,2025-03-08,259,5180,0.0603,453,1036,70,38,15,271.45,0.0112,36,0.3932,298
29527,81,2025-03-07,262,7336,0.0451,142,2358,47,36,11,205.31,0.0185,30,0.2215,185
29528,81,2025-03-06,263,5786,0.0524,160,526,72,27,13,239.51,0.0758,51,0.3803,63
29529,81,2025-03-05,290,4930,0.0499,293,2610,85,31,14,251.53,0.0226,68,0.8201,226
29530,81,2025-03-04,257,3855,0.0523,38,1285,72,31,13,233.67,0.0557,30,0.2094,175
29531,81,2025-03-03,229,5496,0.0517,337,458,54,19,11,205.85,0.0265,67,0.2415,285
29532,81,2025-03-02,330,6930,0.0459,179,2970,67,45,15,263.44,0.0699,68,0.635,129
29533,81,2025-03-01,219,3942,0.0544,148,1095,33,14,11,207.21,0.0411,30,0.4671,215
29534,81,2025-02-28,307,8903,0.0546,56,2763,50,19,16,291.45,0.0404,75,0.6223,66
29535,81,2025-02-27,310,7440,0.0575,547,2480,92,26,17,309.77,0.0291,44,0.7221,219
29536,81,2025-02-26,314,8792,0.0572,547,1256,76,41,17,312.15,0.0588,66,0.5659,171
29537,81,2025-02-25,249,4980,0.0487,141,1494,59,32,12,210.77,0.0222,24,0.637,191
29538,81,2025-02-24,267,6141,0.0492,369,801,40,24,13,228.41,0.0389,51,0.2462,75
29539,81,2025-02-23,257,5397,0.0585,358,2056,25,21,15,261.43,0.0581,31,0.3459,6
29540,81,2025-02-22,287,6027,0.0446,374,1722,35,17,12,222.26,0.057,43,0.5851,21
29541,81,2025-02-21,285,4560,0.0566,519,1140,66,17,16,280.22,0.0547,60,0.2316,102
29542,81,2025-02-20,260,7020,0.0652,110,520,44,25,16,294.81,0.0544,56,0.6202,20
29543,81,2025-02-19,255,5100,0.0536,445,2295,70,13,13,237.4,0.0402,37,0.88,52
29544,81,2025-02-18,283,6792,0.0667,314,2264,43,20,18,327.88,0.0766,63,0.3426,262
29545,81,2025-02-17,351,8424,0.0486,208,2106,37,39,17,296.57,0.0596,38,0.3354,239
29546,81,2025-02-16,333,5328,0.0552,471,999,72,28,18,319.45,0.0554,70,0.8287,93
29547,81,2025-02-15,236,4720,0.061,513,944,30,34,14,250.36,0.0681,74,0.32,291
29548,81,2025-02-14,282,4230,0.0488,252,1692,83,30,13,239.07,0.0467,38,0.7095,120
29549,81,2025-02-13,288,4320,0.0467,337,2304,60,29,13,233.79,0.0555,63,0.6537,274
29550,81,2025-02-12,308,6776,0.0568,58,2464,69,37,17,303.91,0.0781,73,0.8566,143
29551,81,2025-02-11,259,6993,0.0514,230,518,44,21,13,231.51,0.0321,20,0.6162,35
29552,81,2025-02-10,261,5220,0.0601,365,522,57,37,15,272.59,0.0387,54,0.609,156
29553,81,2025-02-09,269,6725,0.0649,441,1345,34,25,17,303.51,0.0395,42,0.3845,139
29554,81,2025-02-08,298,5066,0.052,216,1788,54,18,15,269.11,0.0462,27,0.898,98
29555,81,2025-02-07,297,8019,0.0602,70,2079,80,28,17,310.8,0.0689,71,0.7725,65
29556,81,2025-02-06,341,5115,0.0718,34,682,71,41,24,425.28,0.0764,39,0.5412,90
29557,81,2025-02-05,345,6555,0.0557,590,1725,84,41,19,334.13,0.0105,30,0.3538,58
29558,81,2025-02-04,354,9558,0.0633,558,1062,62,24,22,389.39,0.0134,75,0.4395,273
29559,81,2025-02-03,273,6279,0.0575,534,1911,63,24,15,272.71,0.023,54,0.6252,115
29560,81,2025-02-02,300,4500,0.0498,462,1500,79,26,14,259.59,0.0451,20,0.3686,75
29561,81,2025-02-01,287,6314,0.0678,204,861,59,16,19,338.42,0.037,50,0.6182,254
29562,81,2025-01-31,321,8667,0.0589,256,2247,72,20,18,328.41,0.0538,22,0.4217,296
29563,81,2025-01-30,299,7176,0.0651,218,2093,50,29,19,338.53,0.0148,26,0.3359,51
29564,81,2025-01-29,339,7119,0.06,369,1017,63,39,20,353.68,0.0748,34,0.858,222
