metric_id,product_id,metric_date,dau,mau,conversion_rate,avg_session_duration,page_views,add_to_cart,checkout_initiated,purchases,revenue,refund_rate,nps_score,feature_adoption_rate,time_to_first_action
26682,74,2026-01-22,66,1518,0.0492,150,330,17,7,3,72.39,0.0102,65,0.6422,177
26683,74,2026-01-21,71,1207,0.0528,427,568,7,6,3,83.56,0.0193,76,0.425,122
26684,74,2026-01-20,82,1722,0.0459,155,164,17,11,3,83.91,0.0752,74,0.7596,153
26685,74,2026-01-19,78,1716,0.0431,185,468,10,4,3,75.0,0.0392,20,0.4272,69
26686,74,2026-01-18,83,1328,0.0368,568,664,15,9,3,68.2,0.0585,24,0.6466,161
26687,74,2026-01-17,70,1890,0.0533,595,490,17,6,3,83.27,0.0724,78,0.4721,208
26688,74,2026-01-16,88,1760,0.0411,268,176,12,9,3,80.62,0.0208,78,0.343,22
26689,74,2026-01-15,82,1722,0.0508,158,738,21,8,4,92.94,0.0485,63,0.4969,115
26690,74,2026-01-14,79,1343,0.0526,439,316,12,11,4,92.74,0.0743,45,0.5784,144
26691,74,2026-01-13,86,2236,0.0411,514,516,18,8,3,78.73,0.0346,28,0.4484,146
26692,74,2026-01-12,70,1330,0.0383,490,210,17,4,2,59.74,0.0183,65,0.324,71
26693,74,2026-01-11,99,2673,0.0409,150,297,22,6,4,90.35,0.043,20,0.4372,255
26694,74,2026-01-10,86,1462,0.0401,268,774,11,11,3,76.92,0.0637,30,0.2312,240
26695,74,2026-01-09,73,1314,0.0402,31,438,9,10,2,65.47,0.0791,40,0.8991,213
26696,74,2026-01-08,68,1564,0.039,53,204,10,8,2,59.14,0.0754,21,0.6298,295
26697,74,2026-01-07,86,1806,0.0491,383,258,12,6,4,94.16,0.0648,30,0.4685,279
26698,74,2026-01-06,83,2407,0.0391,140,664,20,4,3,72.38,0.0538,75,0.5976,177
26699,74,2026-01-05,66,1254,0.0545,122,198,10,5,3,80.21,0.0262,77,0.3605,35
26700,74,2026-01-04,85,1785,0.0445,216,170,20,6,3,84.31,0.0718,54,0.8004,247
26701,74,2026-01-03,93,1488,0.0393,89,372,16,6,3,81.56,0.016,75,0.2744,55
26702,74,2026-01-02,86,1462,0.0385,341,430,24,5,3,73.89,0.0471,57,0.2971,229
26703,74,2026-01-01,90,2160,0.0548,337,630,18,11,4,110.05,0.0529,24,0.8268,29
26704,74,2025-12-31,75,1275,0.0488,444,375,12,3,3,81.58,0.0483,55,0.5068,135
26705,74,2025-12-30,74,1998,0.0482,82,444,21,6,3,79.47,0.0451,48,0.3515,283
26706,74,2025-12-29,86,1290,0.0442,256,774,21,10,3,84.68,0.0205,67,0.5071,84
26707,74,2025-12-28,87,2262,0.0571,397,783,11,12,4,110.73,0.0678,63,0.4298,97
26708,74,2025-12-27,87,1740,0.0412,408,522,25,4,3,79.86,0.076,20,0.3914,290
26709,74,2025-12-26,92,2300,0.0528,452,736,13,10,4,108.43,0.0637,67,0.2658,118
26710,74,2025-12-25,92,1380,0.0574,76,276,12,8,5,117.86,0.0172,54,0.318,117
26711,74,2025-12-24,77,1617,0.0545,108,693,22,10,4,93.66,0.0552,59,0.7716,147
26712,74,2025-12-23,77,2156,0.0571,72,616,19,7,4,98.08,0.0362,22,0.69,204
26713,74,2025-12-22,86,2322,0.0541,411,430,24,8,4,103.78,0.0516,61,0.3774,12
26714,74,2025-12-21,94,1504,0.0476,240,846,12,11,4,99.7,0.0591,60,0.6853,242
26715,74,2025-12-20,85,2465,0.0424,448,255,18,7,3,80.44,0.0684,46,0.6861,203
26716,74,2025-12-19,70,2030,0.0515,84,350,8,5,3,80.44,0.0161,52,0.2417,7
26717,74,2025-12-18,90,2430,0.0559,246,360,17,10,5,112.17,0.0151,75,0.8295,6
26718,74,2025-12-17,92,1840,0.0486,460,276,11,7,4,99.79,0.0664,31,0.4667,240
26719,74,2025-12-16,75,1725,0.0557,553,600,15,6,4,93.17,0.0247,63,0.2358,183
26720,74,2025-12-15,84,2016,0.0501,360,252,14,4,4,93.77,0.0793,46,0.3011,271
26721,74,2025-12-14,84,1680,0.04,552,756,15,10,3,74.84,0.0753,20,0.8241,131
26722,74,2025-12-13,86,1806,0.0399,131,430,25,11,3,76.48,0.07,61,0.3474,13
26723,74,2025-12-12,72,1872,0.0485,391,144,9,7,3,77.9,0.0159,27,0.8898,104
26724,74,2025-12-11,88,2112,0.0439,391,440,16,7,3,86.06,0.0627,28,0.5003,145
26725,74,2025-12-10,85,2210,0.0441,65,680,11,4,3,83.52,0.0246,45,0.7956,39
26726,74,2025-12-09,68,1496,0.0534,243,408,12,9,3,81.04,0.0363,58,0.3796,46
26727,74,2025-12-08,91,1638,0.0528,251,273,11,7,4,107.21,0.0375,37,0.6554,54
26728,74,2025-12-07,75,1800,0.0408,339,300,18,11,3,68.25,0.0642,46,0.8561,221
26729,74,2025-12-06,74,1850,0.0556,232,592,8,6,4,91.72,0.0701,78,0.5031,34
26730,74,2025-12-05,95,2090,0.0449,144,855,26,12,4,95.03,0.0725,49,0.605,7
26731,74,2025-12-04,87,2523,0.0495,153,609,23,6,4,96.03,0.0117,32,0.4431,283
26732,74,2025-12-03,85,1530,0.0515,482,680,18,8,4,97.58,0.0219,37,0.8415,247
26733,74,2025-12-02,76,1748,0.058,128,304,16,7,4,98.25,0.0783,43,0.6487,239
26734,74,2025-12-01,87,1914,0.0584,526,348,12,8,5,113.22,0.0316,44,0.8526,140
26735,74,2025-11-30,92,1656,0.0458,354,644,13,10,4,94.06,0.0644,66,0.8488,142
26736,74,2025-11-29,71,1775,0.0505,173,142,16,6,3,79.96,0.0102,33,0.6261,68
26737,74,2025-11-28,80,2080,0.0467,204,320,16,7,3,83.26,0.0508,78,0.7909,94
26738,74,2025-11-27,97,2619,0.0415,596,194,22,13,4,89.85,0.0104,25,0.4699,128
26739,74,2025-11-26,74,1184,0.0584,208,592,15,6,4,96.3,0.0199,74,0.5971,174
26740,74,2025-11-25,87,1740,0.0434,585,174,10,4,3,84.13,0.0133,20,0.6768,244
26741,74,2025-11-24,102,2040,0.0457,109,306,24,8,4,104.03,0.0728,20,0.3889,18
26742,74,2025-11-23,76,1596,0.0527,582,380,20,7,4,89.3,0.0421,58,0.7999,253
26743,74,2025-11-22,87,2436,0.0402,531,696,25,5,3,78.07,0.0506,59,0.3072,247
26744,74,2025-11-21,77,1232,0.0451,386,385,9,11,3,77.36,0.0206,61,0.5645,175
26745,74,2025-11-20,83,2075,0.052,165,415,17,7,4,96.22,0.0452,45,0.2345,7
26746,74,2025-11-19,54,1566,0.0534,396,216,13,4,2,64.27,0.055,22,0.5054,15
26747,74,2025-11-18,86,1376,0.0498,230,344,13,11,4,95.47,0.0677,70,0.8679,94
26748,74,2025-11-17,78,2184,0.0567,346,156,10,8,4,98.71,0.0541,22,0.3252,277
26749,74,2025-11-16,63,1575,0.0492,155,189,15,6,3,69.11,0.0437,36,0.3233,169
26750,74,2025-11-15,81,2268,0.0422,254,567,12,6,3,76.17,0.0378,42,0.7347,90
26751,74,2025-11-14,68,1904,0.0501,191,272,15,7,3,75.97,0.0132,23,0.802,65
26752,74,2025-11-13,84,1344,0.0421,175,672,10,9,3,78.83,0.0227,29,0.8046,83
26753,74,2025-11-12,89,2403,0.0586,206,178,14,11,5,116.33,0.0163,36,0.8576,298
26754,74,2025-11-11,78,1638,0.0541,306,468,21,5,4,94.13,0.0731,46,0.7896,175
26755,74,2025-11-10,68,1496,0.0439,33,340,14,4,2,66.62,0.0103,67,0.5961,121
26756,74,2025-11-09,80,1440,0.043,418,160,9,10,3,76.76,0.0614,41,0.8207,34
26757,74,2025-11-08,90,1350,0.0453,252,540,16,8,4,90.84,0.0231,41,0.5222,87
26758,74,2025-11-07,60,1620,0.0411,205,360,13,6,2,55.04,0.0409,21,0.5896,296
26759,74,2025-11-06,74,1184,0.049,485,592,9,9,3,80.84,0.0562,42,0.3612,182
26760,74,2025-11-05,80,1760,0.0458,287,720,21,7,3,81.63,0.0506,31,0.4075,94
26761,74,2025-11-04,82,1394,0.0436,33,246,16,9,3,79.75,0.0751,28,0.5273,120
26762,74,2025-11-03,82,2378,0.0453,131,410,18,11,3,82.92,0.0608,40,0.5245,205
26763,74,2025-11-02,79,1343,0.0574,333,553,18,10,4,101.09,0.0419,48,0.6945,18
26764,74,2025-11-01,100,1800,0.0426,401,700,19,9,4,94.92,0.0788,79,0.6788,173
26765,74,2025-10-31,78,2028,0.0398,535,234,9,4,3,69.24,0.0238,44,0.6625,123
26766,74,2025-10-30,87,1479,0.0387,206,435,10,10,3,75.02,0.0461,51,0.8071,145
26767,74,2025-10-29,77,1617,0.0419,81,693,12,8,3,72.0,0.0521,32,0.3356,190
26768,74,2025-10-28,95,2375,0.0542,171,855,21,12,5,114.73,0.077,36,0.7319,118
26769,74,2025-10-27,89,2403,0.0406,379,267,16,12,3,80.57,0.0414,46,0.8278,56
26770,74,2025-10-26,84,2352,0.0543,368,252,18,11,4,101.72,0.0224,35,0.7591,104
26771,74,2025-10-25,76,1368,0.0511,195,684,18,8,3,86.52,0.0792,42,0.7644,132
26772,74,2025-10-24,86,1978,0.0445,237,688,22,9,3,85.42,0.0103,38,0.4353,49
26773,74,2025-10-23,73,1460,0.0384,552,219,19,6,2,62.51,0.0268,33,0.8719,286
26774,74,2025-10-22,76,1900,0.0509,101,152,20,4,3,86.25,0.0415,47,0.5956,171
26775,74,2025-10-21,76,2052,0.05,291,304,8,8,3,84.72,0.0698,63,0.4763,109
26776,74,2025-10-20,73,1314,0.0508,314,657,16,4,3,82.69,0.056,79,0.2995,281
26777,74,2025-10-19,84,2100,0.0551,374,420,22,7,4,103.21,0.0694,66,0.6704,96
26778,74,2025-10-18,72,1296,0.0555,184,216,10,7,3,89.18,0.0721,55,0.2665,90
26779,74,2025-10-17,83,1909,0.0537,193,249,17,7,4,99.49,0.0477,47,0.5766,38
26780,74,2025-10-16,70,1190,0.0525,227,560,15,6,3,81.9,0.0103,21,0.5368,151
26781,74,2025-10-15,80,1440,0.0417,415,320,9,4,3,74.36,0.0205,75,0.2422,20
26782,74,2025-10-14,79,1659,0.0416,292,316,22,4,3,73.26,0.0397,78,0.549,287
26783,74,2025-10-13,66,1320,0.0551,357,594,16,8,3,81.04,0.0247,28,0.239,68
26784,74,2025-10-12,86,1376,0.0425,239,602,12,11,3,81.44,0.0307,35,0.4387,58
26785,74,2025-10-11,82,1722,0.046,594,656,13,10,3,84.16,0.0715,41,0.5869,61
26786,74,2025-10-10,75,2025,0.0532,90,600,11,9,3,89.01,0.0167,40,0.8393,232
26787,74,2025-10-09,82,2214,0.0371,502,164,22,5,3,67.9,0.0179,78,0.6209,11
26788,74,2025-10-08,77,1540,0.0409,567,693,14,4,3,70.29,0.0483,35,0.3535,161
26789,74,2025-10-07,89,2581,0.0375,256,712,21,11,3,74.35,0.0224,33,0.4634,295
26790,74,2025-10-06,74,1628,0.0535,274,518,14,9,3,88.35,0.0706,35,0.2713,42
26791,74,2025-10-05,73,1387,0.0439,462,511,15,5,3,71.49,0.0467,43,0.7549,212
26792,74,2025-10-04,70,1540,0.0501,320,210,12,5,3,78.26,0.0656,43,0.4245,242
26793,74,2025-10-03,75,1125,0.0527,202,300,16,5,3,88.22,0.0651,54,0.3562,272
26794,74,2025-10-02,74,1258,0.0484,551,518,10,5,3,79.84,0.0185,58,0.2435,210
26795,74,2025-10-01,62,1054,0.049,534,496,13,6,3,67.7,0.0645,79,0.2655,36
26796,74,2025-09-30,70,1540,0.0495,185,560,12,6,3,77.24,0.0125,72,0.6755,131
26797,74,2025-09-29,84,2100,0.0422,231,672,21,6,3,79.01,0.0372,20,0.8644,40
26798,74,2025-09-28,91,2002,0.0518,587,273,16,5,4,105.08,0.0327,61,0.3379,206
26799,74,2025-09-27,76,1672,0.0398,483,684,11,4,3,67.49,0.0722,39,0.7693,242
26800,74,2025-09-26,66,1848,0.0494,257,198,17,8,3,72.71,0.0681,72,0.7464,130
26801,74,2025-09-25,71,1420,0.0469,172,497,16,9,3,74.28,0.0498,53,0.531,144
26802,74,2025-09-24,70,1260,0.0348,104,560,16,4,2,54.38,0.0323,31,0.5188,272
26803,74,2025-09-23,61,1403,0.0445,348,366,7,3,2,60.59,0.07,32,0.6779,21
26804,74,2025-09-22,71,2059,0.0427,89,355,18,8,3,67.64,0.0464,55,0.7183,186
26805,74,2025-09-21,72,1656,0.0384,478,288,12,9,2,61.73,0.0379,33,0.4552,157
26806,74,2025-09-20,74,1406,0.0368,61,370,13,10,2,60.81,0.0756,61,0.2527,71
26807,74,2025-09-19,76,2128,0.0482,500,608,20,6,3,81.68,0.0243,38,0.3616,176
26808,74,2025-09-18,65,1430,0.0402,593,325,10,7,2,58.24,0.0676,45,0.8529,258
26809,74,2025-09-17,74,1628,0.0438,503,148,10,5,3,72.23,0.0482,24,0.6985,186
26810,74,2025-09-16,67,1273,0.0344,38,402,10,8,2,51.44,0.0635,61,0.8026,59
26811,74,2025-09-15,72,2088,0.0454,452,648,20,10,3,72.88,0.0654,47,0.8375,106
26812,74,2025-09-14,75,1350,0.0431,512,300,15,10,3,72.13,0.0752,61,0.6306,163
26813,74,2025-09-13,67,1206,0.0453,246,134,14,8,3,67.74,0.0628,68,0.5289,68
26814,74,2025-09-12,50,1050,0.0457,79,450,9,2,2,50.94,0.0128,24,0.5186,38
26815,74,2025-09-11,72,1584,0.0464,487,144,9,10,3,74.57,0.0145,73,0.424,54
26816,74,2025-09-10,68,1564,0.0387,323,408,14,9,2,58.67,0.0709,53,0.7073,92
26817,74,2025-09-09,52,1092,0.0392,489,104,14,5,2,45.4,0.0437,71,0.706,174
26818,74,2025-09-08,67,1139,0.0379,492,268,14,3,2,56.69,0.0658,40,0.7654,148
26819,74,2025-09-07,68,1700,0.0447,490,272,8,8,3,67.78,0.0331,32,0.8304,147
26820,74,2025-09-06,68,1292,0.0405,438,340,19,8,2,61.47,0.026,76,0.2821,173
26821,74,2025-09-05,66,1452,0.0377,544,528,13,9,2,55.54,0.0182,29,0.482,63
26822,74,2025-09-04,58,1160,0.0384,431,522,7,4,2,49.66,0.0417,33,0.6606,218
26823,74,2025-09-03,63,1071,0.0358,258,189,9,4,2,50.23,0.0409,56,0.7842,250
26824,74,2025-09-02,65,1235,0.0359,450,585,19,3,2,52.1,0.063,26,0.2478,274
26825,74,2025-09-01,71,1065,0.0359,370,497,12,9,2,56.88,0.0424,27,0.6173,168
26826,74,2025-08-31,66,1782,0.0377,544,132,17,4,2,55.51,0.0705,26,0.7622,206
26827,74,2025-08-30,57,969,0.0309,68,513,13,6,1,39.33,0.0774,62,0.213,233
26828,74,2025-08-29,63,1008,0.0341,343,504,13,4,2,47.91,0.0317,67,0.7884,216
26829,74,2025-08-28,66,1320,0.0378,100,462,12,7,2,55.63,0.0663,74,0.6003,298
26830,74,2025-08-27,59,1357,0.0305,116,531,6,5,1,40.17,0.0237,49,0.7771,147
26831,74,2025-08-26,72,1296,0.0368,198,216,21,5,2,59.09,0.0456,78,0.5412,80
26832,74,2025-08-25,60,1080,0.0383,310,120,17,8,2,51.3,0.0376,70,0.4784,131
26833,74,2025-08-24,65,1755,0.0438,282,390,16,5,2,63.42,0.0463,48,0.7867,59
26834,74,2025-08-23,60,1560,0.0348,304,360,14,4,2,46.56,0.0617,51,0.6743,97
26835,74,2025-08-22,61,1098,0.0322,391,244,15,6,1,43.8,0.0368,46,0.4838,96
26836,74,2025-08-21,65,1755,0.0381,164,325,11,9,2,55.27,0.018,47,0.4311,45
26837,74,2025-08-20,59,1534,0.0341,503,118,9,5,2,44.85,0.0618,33,0.7632,267
26838,74,2025-08-19,64,1088,0.0394,439,512,12,7,2,56.22,0.0678,50,0.7672,54
26839,74,2025-08-18,64,1152,0.0407,483,320,11,3,2,58.06,0.0698,28,0.7451,284
26840,74,2025-08-17,65,1885,0.0368,266,195,8,4,2,53.34,0.0232,29,0.3805,235
26841,74,2025-08-16,69,2001,0.0419,132,414,20,5,2,64.45,0.0107,36,0.535,195
26842,74,2025-08-15,53,848,0.034,268,424,15,3,1,40.21,0.0751,26,0.305,177
26843,74,2025-08-14,53,1166,0.0381,206,371,8,3,2,45.03,0.0407,72,0.57,165
26844,74,2025-08-13,55,825,0.0298,162,495,10,3,1,36.53,0.0148,43,0.5774,209
26845,74,2025-08-12,67,1675,0.0313,409,201,9,4,2,46.69,0.0355,72,0.6194,36
26846,74,2025-08-11,57,969,0.0348,139,285,10,6,1,44.2,0.0492,65,0.2596,77
26847,74,2025-08-10,57,912,0.0328,83,342,9,4,1,41.73,0.058,60,0.762,196
26848,74,2025-08-09,62,1054,0.041,161,124,8,7,2,56.66,0.0385,35,0.6888,20
26849,74,2025-08-08,67,1474,0.0333,336,402,7,6,2,49.71,0.0668,23,0.8586,96
26850,74,2025-08-07,47,1363,0.0349,345,282,10,3,1,36.59,0.0323,61,0.2914,191
26851,74,2025-08-06,69,2001,0.0352,132,345,13,4,2,54.22,0.0159,21,0.508,81
26852,74,2025-08-05,62,1674,0.0308,166,310,12,3,1,42.6,0.0221,54,0.4619,22
26853,74,2025-08-04,67,1876,0.0354,458,201,13,9,2,52.96,0.066,45,0.4496,127
26854,74,2025-08-03,59,1121,0.0354,346,472,17,3,2,46.53,0.0135,70,0.4751,94
26855,74,2025-08-02,50,1200,0.0304,430,450,9,3,1,33.89,0.0225,65,0.5675,158
26856,74,2025-08-01,57,1368,0.0292,341,285,11,3,1,37.12,0.0299,59,0.5507,122
26857,74,2025-07-31,50,1200,0.031,88,400,10,4,1,34.56,0.0664,36,0.2527,144
26858,74,2025-07-30,52,1040,0.0309,81,312,5,3,1,35.83,0.0163,65,0.2392,97
26859,74,2025-07-29,41,615,0.029,466,328,10,2,1,26.55,0.0596,32,0.4458,260
26860,74,2025-07-28,56,1400,0.0336,379,392,13,7,1,41.92,0.0496,78,0.8177,295
26861,74,2025-07-27,58,1508,0.0329,291,232,14,6,1,42.58,0.0359,44,0.6603,101
26862,74,2025-07-26,51,1071,0.0272,408,255,14,5,1,30.92,0.073,55,0.3226,246
26863,74,2025-07-25,42,1218,0.0361,494,210,12,3,1,33.82,0.0297,63,0.6453,289
26864,74,2025-07-24,51,1275,0.0293,159,459,10,2,1,33.35,0.0628,41,0.2125,55
26865,74,2025-07-23,52,1040,0.037,240,364,14,4,1,42.88,0.0638,39,0.7477,100
26866,74,2025-07-22,59,1180,0.0291,159,118,7,8,1,38.32,0.0485,72,0.8895,246
26867,74,2025-07-21,52,1144,0.0264,337,416,12,3,1,30.62,0.0442,29,0.754,218
26868,74,2025-07-20,56,1008,0.0298,183,112,9,7,1,37.21,0.0263,25,0.3503,52
26869,74,2025-07-19,56,1008,0.0343,312,392,13,5,1,42.89,0.0258,21,0.7631,68
26870,74,2025-07-18,50,1400,0.0248,152,400,5,3,1,27.61,0.0559,45,0.4547,95
26871,74,2025-07-17,51,1377,0.0281,54,153,13,3,1,31.97,0.0406,77,0.3584,202
26872,74,2025-07-16,51,1224,0.0299,352,153,12,5,1,33.97,0.0473,49,0.5433,10
26873,74,2025-07-15,51,1224,0.026,401,408,6,5,1,29.56,0.0208,63,0.4422,37
26874,74,2025-07-14,47,1034,0.0315,593,329,13,2,1,33.0,0.0755,59,0.3209,78
26875,74,2025-07-13,47,1128,0.027,112,188,6,6,1,28.32,0.058,64,0.7682,12
26876,74,2025-07-12,52,1248,0.0282,89,364,10,4,1,32.66,0.0335,34,0.5313,144
26877,74,2025-07-11,47,846,0.0337,457,423,13,5,1,35.34,0.0596,31,0.6582,259
26878,74,2025-07-10,46,1058,0.0317,578,414,7,6,1,32.56,0.011,53,0.4159,160
26879,74,2025-07-09,43,946,0.0317,103,215,7,5,1,30.44,0.0176,56,0.3587,190
26880,74,2025-07-08,53,1431,0.0334,241,477,12,7,1,39.42,0.0752,35,0.393,251
26881,74,2025-07-07,47,752,0.0249,561,188,8,3,1,26.13,0.0197,67,0.2424,154
26882,74,2025-07-06,44,704,0.0339,158,132,10,4,1,33.28,0.0533,65,0.8329,157
26883,74,2025-07-05,48,768,0.0261,234,432,11,3,1,27.95,0.0273,24,0.5082,280
26884,74,2025-07-04,42,882,0.0344,35,378,9,5,1,32.22,0.0369,46,0.351,153
26885,74,2025-07-03,56,1120,0.0312,436,504,8,6,1,38.94,0.0127,61,0.5088,285
26886,74,2025-07-02,45,1215,0.0236,208,270,8,5,1,23.66,0.0724,42,0.5853,7
26887,74,2025-07-01,42,756,0.0257,276,252,6,3,1,24.1,0.0167,38,0.6446,215
26888,74,2025-06-30,54,918,0.0275,417,216,13,3,1,33.08,0.068,70,0.6282,88
26889,74,2025-06-29,41,1025,0.0254,135,287,4,5,1,23.26,0.0668,62,0.5809,13
26890,74,2025-06-28,48,960,0.0251,577,192,12,6,1,26.86,0.0799,64,0.7423,198
26891,74,2025-06-27,40,1040,0.0235,385,160,11,3,0,21.0,0.0102,26,0.8863,166
26892,74,2025-06-26,41,1148,0.0246,200,164,9,4,1,22.47,0.0771,63,0.4649,194
26893,74,2025-06-25,55,1210,0.0275,589,110,10,8,1,33.72,0.0273,42,0.6102,129
26894,74,2025-06-24,51,969,0.0325,195,102,9,6,1,36.97,0.0636,51,0.7053,240
26895,74,2025-06-23,52,832,0.0332,489,468,8,6,1,38.46,0.0102,51,0.3514,80
26896,74,2025-06-22,39,624,0.0281,144,195,10,3,1,24.41,0.0752,66,0.8184,263
26897,74,2025-06-21,47,1222,0.0312,35,235,8,4,1,32.67,0.0735,76,0.7052,276
26898,74,2025-06-20,50,1450,0.0261,332,200,10,3,1,29.12,0.0768,38,0.5448,67
26899,74,2025-06-19,46,1242,0.0258,203,230,7,4,1,26.48,0.0408,79,0.7208,172
26900,74,2025-06-18,45,990,0.0271,552,135,11,2,1,27.17,0.0771,40,0.4068,41
26901,74,2025-06-17,44,836,0.0286,92,396,11,2,1,28.05,0.0594,74,0.8286,21
26902,74,2025-06-16,42,756,0.026,230,84,10,3,1,24.32,0.0375,63,0.706,177
26903,74,2025-06-15,51,765,0.0241,353,153,9,2,1,27.41,0.0758,28,0.5827,145
26904,74,2025-06-14,46,782,0.0241,248,184,5,2,1,24.68,0.0393,45,0.4281,99
26905,74,2025-06-13,45,810,0.0291,211,180,11,3,1,29.18,0.0487,71,0.6682,166
26906,74,2025-06-12,46,1334,0.0273,121,276,10,5,1,27.96,0.019,23,0.7958,241
26907,74,2025-06-11,46,1242,0.0263,385,230,13,3,1,27.0,0.0719,51,0.3606,284
26908,74,2025-06-10,37,666,0.0295,588,185,4,4,1,24.38,0.0186,57,0.7292,217
26909,74,2025-06-09,44,968,0.0299,368,396,10,5,1,29.3,0.0592,74,0.6048,279
26910,74,2025-06-08,42,1218,0.0318,173,336,9,2,1,29.79,0.0454,44,0.3124,64
26911,74,2025-06-07,51,765,0.0216,514,255,8,5,1,24.53,0.0216,73,0.8391,208
26912,74,2025-06-06,48,1152,0.0312,51,432,5,5,1,33.45,0.0251,73,0.3535,119
26913,74,2025-06-05,54,1458,0.0264,579,108,11,4,1,31.74,0.0559,38,0.2524,287
26914,74,2025-06-04,39,819,0.0216,192,273,4,4,0,18.76,0.0772,64,0.3875,82
26915,74,2025-06-03,47,799,0.0286,179,235,7,5,1,29.97,0.0621,53,0.4074,209
26916,74,2025-06-02,47,893,0.0219,93,94,7,4,1,22.91,0.0193,61,0.3188,125
26917,74,2025-06-01,48,816,0.0237,302,192,11,2,1,25.41,0.0796,29,0.473,296
26918,74,2025-05-31,53,1166,0.0229,594,318,6,4,1,27.02,0.0399,60,0.416,202
26919,74,2025-05-30,43,774,0.0303,168,344,11,3,1,29.07,0.0601,41,0.3352,201
26920,74,2025-05-29,33,759,0.029,164,231,8,1,0,21.32,0.0184,75,0.8829,239
26921,74,2025-05-28,53,1484,0.0284,313,212,14,4,1,33.53,0.0798,75,0.449,238
26922,74,2025-05-27,43,1204,0.028,527,301,10,2,1,26.82,0.0782,22,0.7664,228
26923,74,2025-05-26,44,880,0.0238,435,132,6,5,1,23.37,0.0602,37,0.3226,275
26924,74,2025-05-25,45,990,0.0314,376,315,10,3,1,31.51,0.0716,56,0.3561,265
26925,74,2025-05-24,42,672,0.0264,37,210,10,3,1,24.76,0.0579,78,0.7786,234
26926,74,2025-05-23,47,799,0.0237,313,376,8,5,1,24.8,0.035,20,0.801,231
26927,74,2025-05-22,51,1173,0.0311,240,357,14,6,1,35.35,0.0719,43,0.5499,52
26928,74,2025-05-21,46,690,0.0248,215,230,8,5,1,25.44,0.0457,70,0.7148,168
26929,74,2025-05-20,45,1215,0.0269,296,225,4,5,1,26.95,0.0329,69,0.8521,174
26930,74,2025-05-19,49,980,0.0225,289,245,5,5,1,24.56,0.0785,68,0.4326,186
26931,74,2025-05-18,42,798,0.0236,80,252,6,5,0,22.15,0.0739,53,0.2884,167
26932,74,2025-05-17,43,774,0.0286,590,172,10,5,1,27.41,0.0185,72,0.4586,267
26933,74,2025-05-16,51,1224,0.0322,328,255,9,2,1,36.58,0.0424,53,0.3736,120
26934,74,2025-05-15,47,1269,0.0285,415,235,8,6,1,29.85,0.0635,79,0.6891,30
26935,74,2025-05-14,49,882,0.0316,130,196,8,7,1,34.55,0.0531,72,0.8897,156
26936,74,2025-05-13,46,1104,0.0292,434,276,7,5,1,29.93,0.0287,57,0.7011,183
26937,74,2025-05-12,44,880,0.0298,413,396,12,3,1,29.26,0.0733,51,0.4391,93
26938,74,2025-05-11,47,846,0.0317,122,329,8,4,1,33.19,0.0587,55,0.5169,61
26939,74,2025-05-10,54,1134,0.0306,471,216,14,7,1,36.86,0.0727,55,0.4107,131
26940,74,2025-05-09,49,1323,0.027,222,147,11,3,1,29.45,0.0489,32,0.4474,89
26941,74,2025-05-08,45,1305,0.026,524,135,8,6,1,26.09,0.0515,64,0.7485,132
26942,74,2025-05-07,53,1325,0.0328,450,371,14,3,1,38.81,0.0284,51,0.7797,32
26943,74,2025-05-06,47,1222,0.0295,210,141,8,5,1,30.9,0.0325,43,0.6332,70
26944,74,2025-05-05,56,1568,0.0331,328,280,8,3,1,41.29,0.0523,52,0.5301,151
26945,74,2025-05-04,49,1176,0.0287,175,392,14,4,1,31.33,0.0116,75,0.2967,28
26946,74,2025-05-03,47,893,0.0296,586,94,10,6,1,30.99,0.0687,75,0.363,42
26947,74,2025-05-02,45,1125,0.0313,343,90,10,5,1,31.4,0.0291,49,0.5896,174
26948,74,2025-05-01,48,1248,0.0267,44,96,7,4,1,28.54,0.0374,38,0.7188,200
26949,74,2025-04-30,46,1196,0.0245,489,230,7,4,1,25.11,0.0431,30,0.2424,82
26950,74,2025-04-29,47,846,0.0254,130,329,9,5,1,26.6,0.0181,78,0.5958,82
26951,74,2025-04-28,52,1092,0.0302,359,312,9,3,1,35.05,0.025,66,0.5396,293
26952,74,2025-04-27,49,1127,0.0243,409,245,7,5,1,26.53,0.0595,71,0.3124,17
26953,74,2025-04-26,43,989,0.0248,453,86,11,4,1,23.8,0.0682,50,0.5242,75
26954,74,2025-04-25,49,980,0.0332,124,294,9,4,1,36.3,0.0473,34,0.7811,151
26955,74,2025-04-24,46,690,0.0344,398,368,11,5,1,35.32,0.0131,31,0.7254,163
26956,74,2025-04-23,53,1060,0.0263,120,212,5,7,1,31.12,0.025,73,0.4687,284
26957,74,2025-04-22,46,736,0.0267,578,368,12,3,1,27.41,0.0531,38,0.6561,173
26958,74,2025-04-21,50,1300,0.0301,143,450,6,6,1,33.54,0.0209,20,0.8201,65
26959,74,2025-04-20,53,1378,0.0305,314,159,10,6,1,36.09,0.0673,22,0.7214,131
26960,74,2025-04-19,51,969,0.0348,326,255,11,5,1,39.6,0.0518,54,0.8561,161
26961,74,2025-04-18,56,1344,0.0329,565,336,8,7,1,41.03,0.0644,29,0.6804,236
